quorumCheckOnRead,ongaroLeaseEnabled,leaseGuardEnabled,deferCommitEnabled,inheritLeaseEnabled,size,electionTimeoutMilliseconds,delta,reads,writes,operationType,opsPerSec,p50latencyNanos,p90latencyNanos,p95latencyNanos
False,False,False,False,False,1024,500,500,675000,0,read,44999.2,118206.0,155122.0,164128.0
False,False,False,False,False,1024,500,500,675000,0,write,0.0,0.0,0.0,0.0
False,False,False,False,False,1024,500,500,675000,0,read,44993.2,118442.0,154506.0,162813.0
False,False,False,False,False,1024,500,500,675000,0,write,0.0,0.0,0.0,0.0
False,False,False,False,False,1024,500,500,675000,0,read,44999.4,115683.0,148811.0,156704.0
False,False,False,False,False,1024,500,500,675000,0,write,0.0,0.0,0.0,0.0
False,False,False,False,False,1024,500,500,675000,0,read,44999.2,112746.0,148925.0,156684.0
False,False,False,False,False,1024,500,500,675000,0,write,0.0,0.0,0.0,0.0
False,False,False,False,False,1024,500,500,506250,168750,read,31639.6,158573.0,511244.0,672933.0
False,False,False,False,False,1024,500,500,506250,168750,write,10546.4,5517866.0,6463129.0,6696284.0
False,False,False,False,False,1024,500,500,506250,168750,read,31639.9,155223.0,494921.0,652865.0
False,False,False,False,False,1024,500,500,506250,168750,write,10546.5,5515583.0,6435704.0,6661144.0
False,False,False,False,False,1024,500,500,506250,168750,read,31639.9,159642.0,482185.0,641956.0
False,False,False,False,False,1024,500,500,506250,168750,write,10546.5,5493900.0,6408722.0,6636561.0
False,False,False,False,False,1024,500,500,506250,168750,read,31640.0,155709.0,480191.0,639056.0
False,False,False,False,False,1024,500,500,506250,168750,write,10546.6,5505026.0,6419044.0,6647881.0
False,False,False,False,False,1024,500,500,506250,168750,read,31639.9,158095.0,496598.0,655641.0
False,False,False,False,False,1024,500,500,506250,168750,write,10546.6,5518064.0,6424609.0,6656590.0
False,False,False,False,False,1024,500,500,506250,168750,read,31640.0,161184.0,485352.0,647760.0
False,False,False,False,False,1024,500,500,506250,168750,write,10546.6,5462764.0,6365576.0,6597904.0
False,False,False,False,False,1024,500,500,506250,168750,read,31640.1,160590.0,496864.0,656650.0
False,False,False,False,False,1024,500,500,506250,168750,write,10546.6,5485297.0,6419086.0,6646861.0
False,False,False,False,False,1024,500,500,337500,337500,read,21092.5,428097.0,1514736.0,1804050.0
False,False,False,False,False,1024,500,500,337500,337500,write,21092.5,7299154.0,8708005.0,10855445.0
False,False,False,False,False,1024,500,500,337500,337500,read,21092.5,380942.0,1411479.0,1684785.0
False,False,False,False,False,1024,500,500,337500,337500,write,21092.5,7207459.0,8542433.0,10813435.0
False,False,False,False,False,1024,500,500,337500,337500,read,21092.5,407951.0,1454079.0,1735146.0
False,False,False,False,False,1024,500,500,337500,337500,write,21092.5,7267176.0,8646805.0,10721672.0
False,False,False,False,False,1024,500,500,337500,337500,read,21076.2,416663.0,1477553.0,1748212.0
False,False,False,False,False,1024,500,500,337500,337500,write,21076.2,7292132.0,8652386.0,10508962.0
False,False,False,False,False,1024,500,500,337500,337500,read,21092.6,414853.0,1458246.0,1749565.0
False,False,False,False,False,1024,500,500,337500,337500,write,21092.6,7262567.0,8679943.0,10913931.0
False,False,False,False,False,1024,500,500,337500,337500,read,21092.5,365930.0,1404261.0,1681088.0
False,False,False,False,False,1024,500,500,337500,337500,write,21092.6,7231702.0,8606441.0,10513342.0
False,False,False,False,False,1024,500,500,337500,337500,read,21092.5,346787.0,1334962.0,1601946.0
False,False,False,False,False,1024,500,500,337500,337500,write,21092.5,7138063.0,8455572.0,10562504.0
False,False,False,False,False,1024,500,500,168750,506250,read,10545.0,6751354.0,13413450.0,15363189.0
False,False,False,False,False,1024,500,500,168750,506250,write,31635.4,19186043.0,25901963.0,28068941.0
False,False,False,False,False,1024,500,500,168750,506250,read,10543.6,9423979.0,17598570.0,19744184.0
False,False,False,False,False,1024,500,500,168750,506250,write,31631.3,23171240.0,30400328.0,33033503.0
False,False,False,False,False,1024,500,500,168750,506250,read,10544.8,7511764.0,15109676.0,17177108.0
False,False,False,False,False,1024,500,500,168750,506250,write,31634.8,20699060.0,27868655.0,30255285.0
False,False,False,False,False,1024,500,500,168750,506250,read,9252.18,22089157.0,1617208348.0,2221067334.0
False,False,False,False,False,1024,500,500,168750,506250,write,27753.1,36553272.0,1624341950.0,2242993114.0
False,False,False,False,False,1024,500,500,168750,506250,read,7802.92,218850009.0,3584274000.0,4366194795.0
False,False,False,False,False,1024,500,500,168750,506250,write,23378.3,235425142.0,3607454565.0,4355056034.0
False,False,False,False,False,1024,500,500,168750,506250,read,1786.49,1662856281.0,4046442473.0,4406440235.0
False,False,False,False,False,1024,500,500,168750,506250,write,5341.17,1676258658.0,4061328140.0,4441139230.0
False,False,False,False,False,1024,500,500,168750,506250,read,1548.75,1474612543.0,4057178081.0,4426454284.0
False,False,False,False,False,1024,500,500,168750,506250,write,4620.2,1475199843.0,4047150582.0,4462195768.0
False,False,False,False,False,1024,500,500,750000,0,read,49998.7,122330.0,155150.0,162975.0
False,False,False,False,False,1024,500,500,750000,0,write,0.0,0.0,0.0,0.0
False,False,False,False,False,1024,500,500,750000,0,read,49998.6,115567.0,151554.0,162222.0
False,False,False,False,False,1024,500,500,750000,0,write,0.0,0.0,0.0,0.0
False,False,False,False,False,1024,500,500,750000,0,read,49998.6,119188.0,159091.0,169566.0
False,False,False,False,False,1024,500,500,750000,0,write,0.0,0.0,0.0,0.0
False,False,False,False,False,1024,500,500,750000,0,read,49998.6,122080.0,163503.0,171857.0
False,False,False,False,False,1024,500,500,750000,0,write,0.0,0.0,0.0,0.0
False,False,False,False,False,1024,500,500,750000,0,read,49998.5,116688.0,151885.0,162766.0
False,False,False,False,False,1024,500,500,750000,0,write,0.0,0.0,0.0,0.0
False,False,False,False,False,1024,500,500,750000,0,read,49998.6,117319.0,155145.0,166514.0
False,False,False,False,False,1024,500,500,750000,0,write,0.0,0.0,0.0,0.0
False,False,False,False,False,1024,500,500,750000,0,read,49998.7,116961.0,154718.0,166334.0
False,False,False,False,False,1024,500,500,750000,0,write,0.0,0.0,0.0,0.0
False,False,False,False,False,1024,500,500,562500,187500,read,35155.7,171400.0,550895.0,699518.0
False,False,False,False,False,1024,500,500,562500,187500,write,11718.3,5643541.0,6546002.0,6788528.0
False,False,False,False,False,1024,500,500,562500,187500,read,35155.6,170619.0,592616.0,746535.0
False,False,False,False,False,1024,500,500,562500,187500,write,11718.3,5657832.0,6577195.0,6825146.0
False,False,False,False,False,1024,500,500,562500,187500,read,35155.6,166567.0,577267.0,728025.0
False,False,False,False,False,1024,500,500,562500,187500,write,11718.3,5624458.0,6546999.0,6782267.0
False,False,False,False,False,1024,500,500,562500,187500,read,35155.6,175474.0,593515.0,746057.0
False,False,False,False,False,1024,500,500,562500,187500,write,11718.3,5673278.0,6591580.0,6834929.0
False,False,False,False,False,1024,500,500,562500,187500,read,35155.6,173917.0,602506.0,758896.0
False,False,False,False,False,1024,500,500,562500,187500,write,11718.2,5672329.0,6624806.0,6881324.0
False,False,False,False,False,1024,500,500,562500,187500,read,35155.5,176076.0,588677.0,743664.0
False,False,False,False,False,1024,500,500,562500,187500,write,11718.2,5676406.0,6614803.0,6866831.0
False,False,False,False,False,1024,500,500,562500,187500,read,35155.5,169335.0,575641.0,724638.0
False,False,False,False,False,1024,500,500,562500,187500,write,11718.3,5636869.0,6557764.0,6803119.0
False,False,False,False,False,1024,500,500,375000,375000,read,23435.9,813981.0,2190517.0,2697994.0
False,False,False,False,False,1024,500,500,375000,375000,write,23435.9,8198837.0,10890244.0,13946862.0
False,False,False,False,False,1024,500,500,375000,375000,read,5936.3,2339932336.0,6693185828.0,7354639124.0
False,False,False,False,False,1024,500,500,375000,375000,write,5931.06,2359025741.0,6708377516.0,7370675461.0
False,False,False,False,False,1024,500,500,375000,375000,read,5727.77,1239856528.0,3617176278.0,3991218689.0
False,False,False,False,False,1024,500,500,375000,375000,write,5724.96,1254018566.0,3636865862.0,4013520009.0
False,False,False,False,False,1024,500,500,375000,375000,read,5791.0,1373273459.0,3990493885.0,4331368347.0
False,False,False,False,False,1024,500,500,375000,375000,write,5766.63,1373817630.0,3962266514.0,4325886452.0
False,False,False,False,False,1024,500,500,375000,375000,read,23427.8,604807.0,1849909.0,2213189.0
False,False,False,False,False,1024,500,500,375000,375000,write,23427.8,7886175.0,9787365.0,12866682.0
False,False,False,False,False,1024,500,500,375000,375000,read,23435.8,679024.0,1996499.0,2420271.0
False,False,False,False,False,1024,500,500,375000,375000,write,23435.8,8022867.0,10419579.0,13468541.0
False,False,False,False,False,1024,500,500,375000,375000,read,4454.23,2270279279.0,6491184480.0,7218797747.0
False,False,False,False,False,1024,500,500,375000,375000,write,4440.16,2270834124.0,6473987615.0,7192643735.0
False,False,False,False,False,1024,500,500,187500,562500,read,6288.66,1776227183.0,6435704921.0,7187072989.0
False,False,False,False,False,1024,500,500,187500,562500,write,18836.3,1803080742.0,6417882495.0,7191905039.0
False,False,False,False,False,1024,500,500,187500,562500,read,6260.1,1748766918.0,6424243046.0,7271915818.0
False,False,False,False,False,1024,500,500,187500,562500,write,18777.5,1768650958.0,6467761385.0,7300328912.0
False,False,False,False,False,1024,500,500,187500,562500,read,2161.69,2193333957.0,5816078704.0,6370855789.0
False,False,False,False,False,1024,500,500,187500,562500,write,6472.41,2190575540.0,5809502116.0,6371212776.0
False,False,False,False,False,1024,500,500,187500,562500,read,6552.71,1090588683.0,5893965305.0,6803448867.0
False,False,False,False,False,1024,500,500,187500,562500,write,19616.3,1100500099.0,5914388034.0,6752644348.0
False,False,False,False,False,1024,500,500,187500,562500,read,6025.57,1555830781.0,6592372293.0,7458457510.0
False,False,False,False,False,1024,500,500,187500,562500,write,18034.0,1566239363.0,6554593166.0,7447673224.0
False,False,False,False,False,1024,500,500,187500,562500,read,6083.59,1381706101.0,6216117014.0,7229053524.0
False,False,False,False,False,1024,500,500,187500,562500,write,18214.9,1392999429.0,6174356367.0,7201575284.0
False,False,False,False,False,1024,500,500,187500,562500,read,1110.01,1316227755.0,3137422433.0,3330219716.0
False,False,False,False,False,1024,500,500,187500,562500,write,3312.01,1314629053.0,3126430653.0,3352225562.0
False,False,False,False,False,1024,500,500,618750,206250,read,38670.6,182796.0,649009.0,804196.0
False,False,False,False,False,1024,500,500,618750,206250,write,12890.1,5815341.0,6802257.0,7090526.0
False,False,False,False,False,1024,500,500,618750,206250,read,38670.9,183199.0,647743.0,803093.0
False,False,False,False,False,1024,500,500,618750,206250,write,12890.2,5786431.0,6736908.0,7024650.0
False,False,False,False,False,1024,500,500,618750,206250,read,38670.8,190409.0,662576.0,818512.0
False,False,False,False,False,1024,500,500,618750,206250,write,12890.1,5798073.0,6741683.0,7018976.0
False,False,False,False,False,1024,500,500,618750,206250,read,38670.9,196512.0,726578.0,889069.0
False,False,False,False,False,1024,500,500,618750,206250,write,12890.2,5913367.0,6910248.0,7204629.0
False,False,False,False,False,1024,500,500,618750,206250,read,12231.7,1207543259.0,4804475944.0,5386739367.0
False,False,False,False,False,1024,500,500,618750,206250,write,4070.52,1208024659.0,4797724026.0,5373151755.0
False,False,False,False,False,1024,500,500,618750,206250,read,38670.6,185373.0,660896.0,816781.0
False,False,False,False,False,1024,500,500,618750,206250,write,12890.1,5792922.0,6742234.0,7022128.0
False,False,False,False,False,1024,500,500,618750,206250,read,38670.8,192284.0,670258.0,829341.0
False,False,False,False,False,1024,500,500,618750,206250,write,12890.1,5810465.0,6764082.0,7044439.0
False,False,False,False,False,1024,500,500,412500,412500,read,25779.4,1298319.0,3256069.0,4686946.0
False,False,False,False,False,1024,500,500,412500,412500,write,25779.5,9289875.0,13509865.0,15594266.0
False,False,False,False,False,1024,500,500,412500,412500,read,25779.7,1286504.0,3260438.0,4668165.0
False,False,False,False,False,1024,500,500,412500,412500,write,25779.7,9420434.0,13625403.0,15699141.0
False,False,False,False,False,1024,500,500,412500,412500,read,25779.5,1214961.0,3073717.0,4533021.0
False,False,False,False,False,1024,500,500,412500,412500,write,25779.5,9255635.0,13602077.0,15809943.0
False,False,False,False,False,1024,500,500,412500,412500,read,25779.7,1265285.0,3394214.0,4992665.0
False,False,False,False,False,1024,500,500,412500,412500,write,25779.7,9319016.0,14010612.0,15951328.0
False,False,False,False,False,1024,500,500,412500,412500,read,4248.58,2632131689.0,6856341762.0,7562245084.0
False,False,False,False,False,1024,500,500,412500,412500,write,4241.16,2643940754.0,6856281789.0,7548952468.0
False,False,False,False,False,1024,500,500,412500,412500,read,9717.74,389417443.0,7124867621.0,8843885358.0
False,False,False,False,False,1024,500,500,412500,412500,write,9704.26,390557924.0,7150547838.0,8820714165.0
False,False,False,False,False,1024,500,500,412500,412500,read,8284.96,1128932632.0,8271465536.0,9687580379.0
False,False,False,False,False,1024,500,500,412500,412500,write,8268.74,1127688136.0,8243601895.0,9662898749.0
False,False,False,False,False,1024,500,500,206250,618750,read,5509.17,2382597881.0,7759385337.0,8728841022.0
False,False,False,False,False,1024,500,500,206250,618750,write,16517.7,2403143441.0,7793954053.0,8756839418.0
False,False,False,False,False,1024,500,500,206250,618750,read,5569.33,2327850595.0,7782135349.0,8657541718.0
False,False,False,False,False,1024,500,500,206250,618750,write,16692.2,2358696223.0,7791830820.0,8662284941.0
False,False,False,False,False,1024,500,500,206250,618750,read,5442.66,2534880317.0,8076954139.0,8956042107.0
False,False,False,False,False,1024,500,500,206250,618750,write,16291.2,2538569495.0,8031562644.0,8935646653.0
False,False,False,False,False,1024,500,500,206250,618750,read,5520.06,2325383572.0,7862750254.0,8802392952.0
False,False,False,False,False,1024,500,500,206250,618750,write,16523.7,2325593655.0,7856988054.0,8802820961.0
False,False,False,False,False,1024,500,500,206250,618750,read,1210.31,1335211981.0,3098790136.0,3374278740.0
False,False,False,False,False,1024,500,500,206250,618750,write,3605.54,1350705153.0,3084675912.0,3361384876.0
False,False,False,False,False,1024,500,500,206250,618750,read,5544.7,2346886589.0,7943113682.0,9601298538.0
False,False,False,False,False,1024,500,500,206250,618750,write,16581.9,2357856008.0,7888467874.0,9605253577.0
False,False,False,False,False,1024,500,500,206250,618750,read,5504.55,2306960723.0,7811578150.0,8800657684.0
False,False,False,False,False,1024,500,500,206250,618750,write,16426.0,2299034843.0,7756229618.0,8750712018.0
False,False,False,False,False,1024,500,500,900000,0,read,60000.5,121902.0,162753.0,171162.0
False,False,False,False,False,1024,500,500,900000,0,write,0.0,0.0,0.0,0.0
False,False,False,False,False,1024,500,500,900000,0,read,60000.6,129852.0,168844.0,176815.0
False,False,False,False,False,1024,500,500,900000,0,write,0.0,0.0,0.0,0.0
False,False,False,False,False,1024,500,500,900000,0,read,60000.6,126334.0,160627.0,167517.0
False,False,False,False,False,1024,500,500,900000,0,write,0.0,0.0,0.0,0.0
False,False,False,False,False,1024,500,500,900000,0,read,60000.7,126590.0,166500.0,175557.0
False,False,False,False,False,1024,500,500,900000,0,write,0.0,0.0,0.0,0.0
False,False,False,False,False,1024,500,500,900000,0,read,60000.5,127440.0,164236.0,177568.0
False,False,False,False,False,1024,500,500,900000,0,write,0.0,0.0,0.0,0.0
